record_id,student_id,student_name,gender,age,class,location,subject,attendance_pct,study_hours_per_week,assignment_marks,test_marks,exam_marks,final_score,final_grade,academic_term,academic_year
12686,314,Angelica Taylor,Female,15,Form 2,Kisumu,Computer Science,71.7,3.6,67.8,63.5,73.0,69.1,C,Term 1,2025
12687,314,Angelica Taylor,Female,15,Form 2,Kisumu,History,85.2,4.9,52.2,67.5,64.8,63.1,C,Term 1,2025
12688,314,Angelica Taylor,Female,15,Form 2,Kisumu,Physics,91.3,1.7,60.9,50.9,68.4,61.6,C,Term 1,2025
12689,314,Angelica Taylor,Female,15,Form 2,Kisumu,Mathematics,96.2,2.7,63.6,77.0,69.9,70.7,B,Term 2,2025
12690,314,Angelica Taylor,Female,15,Form 2,Kisumu,English,83.2,0.8,63.7,56.3,54.8,57.0,D,Term 2,2025
12691,314,Angelica Taylor,Female,15,Form 2,Kisumu,Physics,100.0,3.1,73.6,69.6,73.7,72.5,B,Term 2,2025
12692,314,Angelica Taylor,Female,15,Form 2,Kisumu,Computer Science,100.0,3.6,64.9,67.8,55.0,60.8,C,Term 3,2025
12693,314,Angelica Taylor,Female,15,Form 2,Kisumu,Biology,77.3,1.6,63.8,68.3,54.2,60.4,C,Term 3,2025
12694,314,Angelica Taylor,Female,15,Form 2,Kisumu,English,81.1,2.5,63.7,67.5,71.8,68.9,C,Term 3,2025
12695,314,Angelica Taylor,Female,15,Form 2,Kisumu,Physics,68.1,5.6,71.4,89.4,91.4,86.8,A,Term 3,2025
12696,314,Angelica Taylor,Female,15,Form 2,Kisumu,Mathematics,77.0,3.3,63.8,77.8,55.6,63.9,C,Term 3,2025
12697,315,Kara Rivas,Male,19,Form 2,Mombasa,Biology,97.7,0.5,78.0,75.1,79.0,77.6,B,Term 1,2023
12698,315,Kara Rivas,Male,19,Form 2,Mombasa,Mathematics,75.1,1.6,71.4,74.2,73.6,73.3,B,Term 1,2023
12699,315,Kara Rivas,Male,19,Form 2,Mombasa,English,91.8,3.2,66.3,78.4,81.1,77.3,B,Term 1,2023
12700,315,Kara Rivas,Male,19,Form 2,Mombasa,Computer Science,100.0,6.6,97.7,93.0,88.9,91.9,A,Term 1,2023
12701,315,Kara Rivas,Male,19,Form 2,Mombasa,History,82.7,2.8,90.6,86.1,80.6,84.3,A,Term 1,2023
12702,315,Kara Rivas,Male,19,Form 2,Mombasa,Physics,87.3,3.2,72.2,79.5,72.4,74.5,B,Term 1,2023
12703,315,Kara Rivas,Male,19,Form 2,Mombasa,Mathematics,78.8,2.3,91.6,85.1,70.3,79.0,B,Term 2,2023
12704,315,Kara Rivas,Male,19,Form 2,Mombasa,Computer Science,65.6,2.6,92.9,79.8,84.4,84.7,A,Term 2,2023
12705,315,Kara Rivas,Male,19,Form 2,Mombasa,English,80.3,3.7,73.5,71.7,82.0,77.2,B,Term 2,2023
12706,315,Kara Rivas,Male,19,Form 2,Mombasa,History,95.0,2.3,83.2,79.7,87.8,84.5,A,Term 2,2023
12707,315,Kara Rivas,Male,19,Form 2,Mombasa,Physics,95.5,1.8,82.2,74.5,68.5,73.0,B,Term 2,2023
12708,315,Kara Rivas,Male,19,Form 2,Mombasa,Biology,83.7,3.0,83.0,83.2,82.8,83.0,A,Term 2,2023
12709,315,Kara Rivas,Male,19,Form 2,Mombasa,Mathematics,83.7,5.3,81.7,88.9,89.7,87.9,A,Term 3,2023
12710,315,Kara Rivas,Male,19,Form 2,Mombasa,Biology,85.8,0.8,69.9,62.3,82.4,73.9,B,Term 3,2023
12711,315,Kara Rivas,Male,19,Form 2,Mombasa,English,79.2,2.6,85.2,78.3,80.3,80.7,A,Term 3,2023
12712,315,Kara Rivas,Male,19,Form 2,Mombasa,Physics,71.9,1.6,78.4,85.0,76.9,79.6,B,Term 3,2023
12713,315,Kara Rivas,Male,19,Form 2,Mombasa,Computer Science,86.2,0.4,76.0,72.9,81.2,77.6,B,Term 3,2023
12714,315,Kara Rivas,Male,19,Form 2,Mombasa,History,91.9,2.4,78.6,68.7,54.9,63.8,C,Term 3,2023
12715,315,Kara Rivas,Male,19,Form 2,Mombasa,Biology,77.8,3.7,76.0,74.1,73.2,74.1,B,Term 1,2024
12716,315,Kara Rivas,Male,19,Form 2,Mombasa,English,69.2,1.1,76.7,68.7,81.7,76.8,B,Term 1,2024
12717,315,Kara Rivas,Male,19,Form 2,Mombasa,History,93.0,2.8,85.0,79.0,65.3,73.4,B,Term 1,2024
12718,315,Kara Rivas,Male,19,Form 2,Mombasa,Computer Science,83.4,4.1,86.2,83.4,64.3,74.4,B,Term 1,2024
12719,315,Kara Rivas,Male,19,Form 2,Mombasa,Physics,80.1,1.7,73.9,68.9,66.1,68.5,C,Term 1,2024
12720,315,Kara Rivas,Male,19,Form 2,Mombasa,History,82.9,4.1,87.1,93.6,83.3,87.2,A,Term 2,2024
12721,315,Kara Rivas,Male,19,Form 2,Mombasa,Biology,78.4,2.8,66.0,75.3,76.8,74.2,B,Term 2,2024
12722,315,Kara Rivas,Male,19,Form 2,Mombasa,Physics,55.5,4.4,67.8,68.6,60.8,64.5,C,Term 2,2024
12723,315,Kara Rivas,Male,19,Form 2,Mombasa,English,80.3,5.9,77.0,80.8,78.6,78.9,B,Term 2,2024
12724,315,Kara Rivas,Male,19,Form 2,Mombasa,History,97.3,4.5,93.2,95.0,85.2,89.7,A,Term 3,2024
12725,315,Kara Rivas,Male,19,Form 2,Mombasa,English,88.3,2.6,78.2,65.1,77.8,74.1,B,Term 3,2024
12726,315,Kara Rivas,Male,19,Form 2,Mombasa,Mathematics,87.3,1.7,71.8,72.6,66.8,69.5,C,Term 3,2024
12727,315,Kara Rivas,Male,19,Form 2,Mombasa,Biology,66.2,4.2,59.7,65.9,43.2,53.3,D,Term 3,2024
12728,315,Kara Rivas,Male,19,Form 2,Mombasa,Computer Science,83.6,2.4,81.5,67.2,74.8,73.9,B,Term 3,2024
12729,315,Kara Rivas,Male,19,Form 2,Mombasa,Biology,80.4,0.1,80.3,76.9,73.2,75.8,B,Term 1,2025
12730,315,Kara Rivas,Male,19,Form 2,Mombasa,History,90.9,2.1,73.7,72.8,73.7,73.4,B,Term 1,2025
12731,315,Kara Rivas,Male,19,Form 2,Mombasa,Computer Science,73.4,0.7,58.2,48.2,66.2,59.2,D,Term 1,2025
12732,315,Kara Rivas,Male,19,Form 2,Mombasa,Mathematics,69.1,1.0,62.1,55.6,54.9,56.5,D,Term 1,2025
12733,315,Kara Rivas,Male,19,Form 2,Mombasa,Physics,87.4,2.5,74.7,62.5,71.7,69.5,C,Term 1,2025
12734,315,Kara Rivas,Male,19,Form 2,Mombasa,Mathematics,80.9,3.1,69.8,92.4,70.6,77.0,B,Term 2,2025
12735,315,Kara Rivas,Male,19,Form 2,Mombasa,English,90.3,1.8,75.8,79.8,72.6,75.4,B,Term 2,2025
12736,315,Kara Rivas,Male,19,Form 2,Mombasa,Computer Science,90.1,1.1,81.0,80.8,90.9,85.9,A,Term 2,2025
12737,315,Kara Rivas,Male,19,Form 2,Mombasa,Physics,59.2,2.7,73.4,83.5,75.1,77.3,B,Term 2,2025
12738,315,Kara Rivas,Male,19,Form 2,Mombasa,Biology,82.9,1.4,80.6,85.4,84.2,83.8,A,Term 3,2025
12739,315,Kara Rivas,Male,19,Form 2,Mombasa,History,92.7,3.1,66.7,54.8,70.5,65.1,C,Term 3,2025
12740,315,Kara Rivas,Male,19,Form 2,Mombasa,English,99.8,2.7,87.7,77.4,91.0,86.3,A,Term 3,2025
12741,315,Kara Rivas,Male,19,Form 2,Mombasa,Mathematics,100.0,0.3,73.7,75.7,90.2,82.6,A,Term 3,2025
12742,315,Kara Rivas,Male,19,Form 2,Mombasa,Physics,85.2,2.3,87.3,96.6,86.5,89.7,A,Term 3,2025
12743,315,Kara Rivas,Male,19,Form 2,Mombasa,Computer Science,86.6,3.7,72.9,81.9,75.3,76.8,B,Term 3,2025
12744,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,87.9,3.8,67.5,66.6,59.5,63.2,C,Term 1,2023
12745,316,Michael Dorsey,Female,16,Form 2,Nakuru,History,74.0,1.8,61.0,64.0,55.5,59.1,D,Term 1,2023
12746,316,Michael Dorsey,Female,16,Form 2,Nakuru,Computer Science,80.3,2.9,76.0,76.2,68.1,72.1,B,Term 1,2023
12747,316,Michael Dorsey,Female,16,Form 2,Nakuru,Biology,66.1,2.2,66.8,58.3,65.5,63.6,C,Term 1,2023
12748,316,Michael Dorsey,Female,16,Form 2,Nakuru,Physics,77.3,4.9,69.6,72.4,57.7,64.5,C,Term 2,2023
12749,316,Michael Dorsey,Female,16,Form 2,Nakuru,History,74.6,2.4,61.9,55.2,56.8,57.4,D,Term 2,2023
12750,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,91.4,6.1,84.9,81.9,85.0,84.1,A,Term 2,2023
12751,316,Michael Dorsey,Female,16,Form 2,Nakuru,Physics,89.4,4.0,74.7,71.2,78.2,75.4,B,Term 3,2023
12752,316,Michael Dorsey,Female,16,Form 2,Nakuru,Computer Science,85.1,1.6,77.0,73.4,81.4,78.1,B,Term 3,2023
12753,316,Michael Dorsey,Female,16,Form 2,Nakuru,English,89.3,2.3,47.5,65.6,56.6,57.5,D,Term 3,2023
12754,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,78.3,2.0,69.1,58.8,65.2,64.1,C,Term 3,2023
12755,316,Michael Dorsey,Female,16,Form 2,Nakuru,History,100.0,5.7,56.3,78.1,72.6,71.0,B,Term 3,2023
12756,316,Michael Dorsey,Female,16,Form 2,Nakuru,Biology,82.5,3.8,64.4,72.8,66.9,68.2,C,Term 1,2024
12757,316,Michael Dorsey,Female,16,Form 2,Nakuru,English,90.6,2.2,73.4,62.5,83.7,75.3,B,Term 1,2024
12758,316,Michael Dorsey,Female,16,Form 2,Nakuru,History,67.9,5.0,74.9,68.3,68.8,69.8,C,Term 1,2024
12759,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,82.0,1.1,64.3,51.3,81.2,68.9,C,Term 1,2024
12760,316,Michael Dorsey,Female,16,Form 2,Nakuru,Physics,84.7,3.5,66.9,70.4,53.6,61.3,C,Term 1,2024
12761,316,Michael Dorsey,Female,16,Form 2,Nakuru,Computer Science,88.0,1.4,52.9,72.0,63.6,64.0,C,Term 1,2024
12762,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,81.8,5.6,63.2,61.9,83.3,72.9,B,Term 2,2024
12763,316,Michael Dorsey,Female,16,Form 2,Nakuru,Biology,90.7,1.8,63.9,54.5,61.0,59.7,D,Term 2,2024
12764,316,Michael Dorsey,Female,16,Form 2,Nakuru,Computer Science,72.1,2.9,78.4,58.7,74.5,70.5,B,Term 2,2024
12765,316,Michael Dorsey,Female,16,Form 2,Nakuru,Physics,88.8,2.7,61.8,51.8,71.0,63.4,C,Term 2,2024
12766,316,Michael Dorsey,Female,16,Form 2,Nakuru,English,74.4,0.5,62.8,67.2,75.8,70.6,B,Term 2,2024
12767,316,Michael Dorsey,Female,16,Form 2,Nakuru,History,82.4,2.6,62.7,59.0,60.7,60.6,C,Term 2,2024
12768,316,Michael Dorsey,Female,16,Form 2,Nakuru,Computer Science,74.8,1.4,79.2,59.2,74.8,71.0,B,Term 3,2024
12769,316,Michael Dorsey,Female,16,Form 2,Nakuru,Physics,81.4,3.2,49.9,58.8,56.2,55.7,D,Term 3,2024
12770,316,Michael Dorsey,Female,16,Form 2,Nakuru,History,76.5,2.7,73.4,62.1,61.9,64.2,C,Term 3,2024
12771,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,83.5,4.8,71.9,61.6,53.6,59.7,D,Term 3,2024
12772,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,100.0,3.4,56.2,77.1,59.4,64.1,C,Term 1,2025
12773,316,Michael Dorsey,Female,16,Form 2,Nakuru,Computer Science,72.5,1.9,66.5,61.2,54.9,59.1,D,Term 1,2025
12774,316,Michael Dorsey,Female,16,Form 2,Nakuru,History,100.0,2.3,62.7,74.3,79.0,74.3,B,Term 1,2025
12775,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,73.4,0.2,65.6,51.7,76.4,66.8,C,Term 2,2025
12776,316,Michael Dorsey,Female,16,Form 2,Nakuru,Physics,76.4,0.3,46.8,51.2,59.3,54.3,D,Term 2,2025
12777,316,Michael Dorsey,Female,16,Form 2,Nakuru,English,77.4,4.7,59.8,68.3,66.1,65.5,C,Term 2,2025
12778,316,Michael Dorsey,Female,16,Form 2,Nakuru,Mathematics,81.8,1.1,71.2,55.1,49.0,55.3,D,Term 3,2025
12779,316,Michael Dorsey,Female,16,Form 2,Nakuru,English,66.6,3.0,55.5,56.4,56.8,56.4,D,Term 3,2025
12780,316,Michael Dorsey,Female,16,Form 2,Nakuru,Biology,100.0,0.2,61.2,58.5,63.9,61.8,C,Term 3,2025
12781,317,Christopher Powell,Female,18,Form 1,Nakuru,History,68.4,4.5,54.3,44.9,46.1,47.4,F,Term 1,2023
12782,317,Christopher Powell,Female,18,Form 1,Nakuru,Physics,100.0,1.4,45.7,47.5,59.4,53.1,D,Term 1,2023
12783,317,Christopher Powell,Female,18,Form 1,Nakuru,Mathematics,67.9,4.3,42.1,46.2,42.2,43.4,F,Term 1,2023
12784,317,Christopher Powell,Female,18,Form 1,Nakuru,Computer Science,74.9,2.3,27.7,21.6,40.5,32.3,F,Term 1,2023
12785,317,Christopher Powell,Female,18,Form 1,Nakuru,Biology,86.3,1.8,52.8,41.5,43.7,44.8,F,Term 1,2023
12786,317,Christopher Powell,Female,18,Form 1,Nakuru,English,100.0,3.6,63.4,63.4,54.1,58.8,D,Term 1,2023
12787,317,Christopher Powell,Female,18,Form 1,Nakuru,Physics,72.3,4.0,52.9,53.8,45.6,49.5,F,Term 2,2023
12788,317,Christopher Powell,Female,18,Form 1,Nakuru,Biology,70.2,1.9,38.3,52.3,53.1,49.9,F,Term 2,2023
12789,317,Christopher Powell,Female,18,Form 1,Nakuru,Mathematics,90.5,4.8,51.0,47.2,43.8,46.3,F,Term 2,2023
12790,317,Christopher Powell,Female,18,Form 1,Nakuru,Computer Science,79.2,2.6,41.4,35.1,31.9,34.8,F,Term 2,2023
12791,317,Christopher Powell,Female,18,Form 1,Nakuru,English,86.0,0.0,50.6,41.1,57.9,51.4,D,Term 2,2023
12792,317,Christopher Powell,Female,18,Form 1,Nakuru,Physics,80.6,1.6,40.7,48.8,20.0,32.8,F,Term 3,2023
12793,317,Christopher Powell,Female,18,Form 1,Nakuru,English,85.2,5.5,54.3,55.3,65.6,60.3,C,Term 3,2023
12794,317,Christopher Powell,Female,18,Form 1,Nakuru,Mathematics,84.3,4.1,61.2,51.9,52.3,54.0,D,Term 3,2023
12795,317,Christopher Powell,Female,18,Form 1,Nakuru,Computer Science,84.7,4.3,49.3,52.7,43.4,47.4,F,Term 3,2023
12796,317,Christopher Powell,Female,18,Form 1,Nakuru,Biology,87.9,6.0,50.8,61.3,60.4,58.8,D,Term 3,2023
12797,317,Christopher Powell,Female,18,Form 1,Nakuru,Physics,76.7,0.0,47.3,36.4,35.4,38.1,F,Term 1,2024
12798,317,Christopher Powell,Female,18,Form 1,Nakuru,Biology,78.8,5.6,48.7,49.8,57.2,53.3,D,Term 1,2024
12799,317,Christopher Powell,Female,18,Form 1,Nakuru,Mathematics,61.8,2.7,40.0,35.6,29.8,33.6,F,Term 1,2024
12800,317,Christopher Powell,Female,18,Form 1,Nakuru,History,91.3,0.2,55.1,58.1,53.8,55.4,D,Term 1,2024
12801,317,Christopher Powell,Female,18,Form 1,Nakuru,Computer Science,93.8,3.8,65.5,69.1,55.6,61.6,C,Term 1,2024
12802,317,Christopher Powell,Female,18,Form 1,Nakuru,English,78.2,3.0,50.5,42.4,47.6,46.6,F,Term 1,2024
12803,317,Christopher Powell,Female,18,Form 1,Nakuru,Physics,88.3,0.1,59.5,42.8,61.1,55.3,D,Term 2,2024
12804,317,Christopher Powell,Female,18,Form 1,Nakuru,Biology,84.3,1.7,60.4,47.9,42.2,47.5,F,Term 2,2024
12805,317,Christopher Powell,Female,18,Form 1,Nakuru,History,59.7,2.8,52.4,56.4,38.1,46.4,F,Term 2,2024
12806,317,Christopher Powell,Female,18,Form 1,Nakuru,History,90.1,1.3,46.0,40.5,45.7,44.2,F,Term 3,2024
12807,317,Christopher Powell,Female,18,Form 1,Nakuru,Biology,90.4,4.6,53.4,41.0,56.0,51.0,D,Term 3,2024
12808,317,Christopher Powell,Female,18,Form 1,Nakuru,Computer Science,79.3,2.9,39.9,38.5,39.2,39.1,F,Term 3,2024
12809,317,Christopher Powell,Female,18,Form 1,Nakuru,Mathematics,68.7,3.4,49.0,50.9,47.8,49.0,F,Term 1,2025
12810,317,Christopher Powell,Female,18,Form 1,Nakuru,History,93.4,3.1,57.2,53.1,64.4,59.6,D,Term 1,2025
12811,317,Christopher Powell,Female,18,Form 1,Nakuru,Computer Science,75.4,5.6,48.9,41.2,59.1,51.7,D,Term 1,2025
12812,317,Christopher Powell,Female,18,Form 1,Nakuru,Computer Science,78.3,3.2,47.3,57.2,53.3,53.3,D,Term 2,2025
12813,317,Christopher Powell,Female,18,Form 1,Nakuru,Physics,73.5,1.0,44.8,50.9,44.0,46.3,F,Term 2,2025
12814,317,Christopher Powell,Female,18,Form 1,Nakuru,English,84.1,4.2,51.5,45.7,26.7,37.3,F,Term 2,2025
12815,317,Christopher Powell,Female,18,Form 1,Nakuru,Physics,95.5,4.5,61.4,50.0,53.4,54.0,D,Term 3,2025
12816,317,Christopher Powell,Female,18,Form 1,Nakuru,Computer Science,100.0,3.8,65.5,51.8,63.9,60.6,C,Term 3,2025
12817,317,Christopher Powell,Female,18,Form 1,Nakuru,Mathematics,84.1,4.8,68.9,59.2,51.0,57.0,D,Term 3,2025
12818,317,Christopher Powell,Female,18,Form 1,Nakuru,English,87.0,2.9,39.6,42.7,45.2,43.3,F,Term 3,2025
12819,317,Christopher Powell,Female,18,Form 1,Nakuru,History,76.4,3.0,48.0,39.8,41.0,42.1,F,Term 3,2025
12820,317,Christopher Powell,Female,18,Form 1,Nakuru,Biology,95.5,2.6,47.7,62.1,63.0,59.6,D,Term 3,2025
12821,318,Jeanne Munoz,Male,16,Form 4,Nairobi,History,75.9,0.8,81.3,73.3,78.5,77.5,B,Term 1,2023
12822,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Mathematics,86.0,1.1,62.2,79.5,68.7,70.6,B,Term 1,2023
12823,318,Jeanne Munoz,Male,16,Form 4,Nairobi,English,67.5,1.6,65.8,59.3,62.8,62.4,C,Term 1,2023
12824,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Biology,75.6,0.8,60.3,55.6,52.6,55.0,D,Term 1,2023
12825,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Computer Science,76.0,4.3,61.5,84.5,71.9,73.6,B,Term 1,2023
12826,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Physics,96.4,4.2,80.4,73.4,86.6,81.4,A,Term 1,2023
12827,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Physics,98.2,1.9,84.2,74.9,62.1,70.3,B,Term 2,2023
12828,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Computer Science,68.4,5.6,77.2,84.8,75.8,78.7,B,Term 2,2023
12829,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Mathematics,62.8,2.5,62.6,61.6,62.4,62.2,C,Term 2,2023
12830,318,Jeanne Munoz,Male,16,Form 4,Nairobi,English,80.0,3.2,65.0,64.6,54.0,59.4,D,Term 2,2023
12831,318,Jeanne Munoz,Male,16,Form 4,Nairobi,English,84.2,3.9,74.7,85.4,80.4,80.8,A,Term 3,2023
12832,318,Jeanne Munoz,Male,16,Form 4,Nairobi,History,91.8,3.7,81.3,89.4,73.6,79.9,B,Term 3,2023
12833,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Biology,69.4,7.1,66.1,77.7,59.0,66.0,C,Term 3,2023
12834,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Physics,89.4,4.8,91.4,82.9,83.8,85.1,A,Term 3,2023
12835,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Mathematics,94.7,0.2,69.7,77.0,72.7,73.4,B,Term 3,2023
12836,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Computer Science,77.6,5.0,82.5,72.2,79.4,77.9,B,Term 1,2024
12837,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Biology,80.7,0.9,61.7,60.3,68.4,64.6,C,Term 1,2024
12838,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Mathematics,63.4,1.8,70.2,61.2,74.3,69.6,C,Term 1,2024
12839,318,Jeanne Munoz,Male,16,Form 4,Nairobi,English,90.5,1.5,77.8,78.3,76.5,77.3,B,Term 2,2024
12840,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Computer Science,92.1,2.8,80.7,85.7,74.4,79.1,B,Term 2,2024
12841,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Biology,92.0,2.5,85.2,86.1,100.0,92.9,A,Term 2,2024
12842,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Physics,89.5,3.3,68.1,77.4,69.2,71.4,B,Term 2,2024
12843,318,Jeanne Munoz,Male,16,Form 4,Nairobi,History,79.9,1.4,75.0,79.4,84.3,81.0,A,Term 2,2024
12844,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Mathematics,86.5,1.2,67.9,65.1,78.2,72.2,B,Term 2,2024
12845,318,Jeanne Munoz,Male,16,Form 4,Nairobi,History,82.2,0.4,58.8,74.8,71.9,70.2,B,Term 3,2024
12846,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Computer Science,76.6,2.7,59.4,74.2,73.9,71.1,B,Term 3,2024
12847,318,Jeanne Munoz,Male,16,Form 4,Nairobi,English,79.2,5.8,86.5,86.9,76.9,81.8,A,Term 3,2024
12848,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Mathematics,91.4,4.4,78.4,91.6,69.6,77.9,B,Term 1,2025
12849,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Computer Science,74.3,3.9,69.4,84.1,83.4,80.8,A,Term 1,2025
12850,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Physics,92.7,3.5,89.4,90.8,80.0,85.1,A,Term 1,2025
12851,318,Jeanne Munoz,Male,16,Form 4,Nairobi,History,100.0,2.8,89.9,85.5,80.8,84.0,A,Term 1,2025
12852,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Biology,85.8,3.0,69.8,60.4,55.5,59.8,D,Term 2,2025
12853,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Physics,94.0,3.6,84.5,86.7,82.7,84.2,A,Term 2,2025
12854,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Mathematics,73.4,4.0,87.0,62.8,87.9,80.2,A,Term 2,2025
12855,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Physics,78.1,2.3,72.9,74.2,82.1,77.9,B,Term 3,2025
12856,318,Jeanne Munoz,Male,16,Form 4,Nairobi,Computer Science,76.6,1.9,70.1,59.9,74.4,69.2,C,Term 3,2025
12857,318,Jeanne Munoz,Male,16,Form 4,Nairobi,English,100.0,3.0,85.0,77.2,86.2,83.3,A,Term 3,2025
12858,319,Michael Webb,Female,15,Form 4,Kisumu,English,99.7,3.4,90.6,84.9,79.0,83.1,A,Term 1,2023
12859,319,Michael Webb,Female,15,Form 4,Kisumu,History,85.1,4.1,75.6,88.6,75.2,79.3,B,Term 1,2023
12860,319,Michael Webb,Female,15,Form 4,Kisumu,Computer Science,70.5,2.9,69.3,72.4,59.4,65.3,C,Term 1,2023
12861,319,Michael Webb,Female,15,Form 4,Kisumu,Biology,86.2,1.4,67.1,80.3,68.1,71.6,B,Term 1,2023
12862,319,Michael Webb,Female,15,Form 4,Kisumu,Mathematics,73.6,6.1,96.3,96.1,85.2,90.7,A,Term 1,2023
12863,319,Michael Webb,Female,15,Form 4,Kisumu,Physics,92.9,3.5,76.6,72.7,63.8,69.0,C,Term 1,2023
12864,319,Michael Webb,Female,15,Form 4,Kisumu,Physics,95.7,0.3,84.2,88.4,89.5,88.1,A,Term 2,2023
12865,319,Michael Webb,Female,15,Form 4,Kisumu,English,72.1,2.7,68.8,79.1,62.1,68.5,C,Term 2,2023
12866,319,Michael Webb,Female,15,Form 4,Kisumu,History,84.0,0.4,72.0,84.5,66.3,72.9,B,Term 2,2023
12867,319,Michael Webb,Female,15,Form 4,Kisumu,Computer Science,80.3,2.6,81.6,86.0,82.1,83.2,A,Term 2,2023
12868,319,Michael Webb,Female,15,Form 4,Kisumu,Mathematics,80.5,3.0,89.2,72.2,88.2,83.6,A,Term 2,2023
12869,319,Michael Webb,Female,15,Form 4,Kisumu,Biology,94.5,3.5,80.9,90.7,97.2,92.0,A,Term 2,2023
12870,319,Michael Webb,Female,15,Form 4,Kisumu,History,75.7,1.1,74.0,72.1,61.1,67.0,C,Term 3,2023
12871,319,Michael Webb,Female,15,Form 4,Kisumu,Physics,76.9,2.0,58.0,69.2,63.7,64.2,C,Term 3,2023
12872,319,Michael Webb,Female,15,Form 4,Kisumu,English,65.6,3.6,77.9,77.2,71.1,74.3,B,Term 3,2023
12873,319,Michael Webb,Female,15,Form 4,Kisumu,Computer Science,86.2,3.9,89.3,79.2,70.2,76.7,B,Term 3,2023
12874,319,Michael Webb,Female,15,Form 4,Kisumu,Biology,98.7,0.2,65.8,69.7,69.3,68.7,C,Term 3,2023
12875,319,Michael Webb,Female,15,Form 4,Kisumu,Mathematics,72.4,4.6,82.6,68.3,67.8,70.9,B,Term 3,2023
12876,319,Michael Webb,Female,15,Form 4,Kisumu,English,70.9,3.8,83.8,69.1,89.1,82.1,A,Term 1,2024
12877,319,Michael Webb,Female,15,Form 4,Kisumu,Mathematics,88.6,1.4,80.9,62.5,85.8,77.8,B,Term 1,2024
12878,319,Michael Webb,Female,15,Form 4,Kisumu,Computer Science,93.8,2.5,91.2,76.7,90.6,86.6,A,Term 1,2024
12879,319,Michael Webb,Female,15,Form 4,Kisumu,Biology,84.5,1.3,64.7,51.9,68.8,62.9,C,Term 1,2024
12880,319,Michael Webb,Female,15,Form 4,Kisumu,History,60.2,3.2,77.2,70.4,73.7,73.4,B,Term 1,2024
12881,319,Michael Webb,Female,15,Form 4,Kisumu,Computer Science,77.7,2.7,80.3,73.8,89.4,82.9,A,Term 2,2024
12882,319,Michael Webb,Female,15,Form 4,Kisumu,History,98.9,5.3,91.8,86.4,83.8,86.2,A,Term 2,2024
12883,319,Michael Webb,Female,15,Form 4,Kisumu,Biology,68.9,2.9,74.4,82.8,80.1,79.8,B,Term 2,2024
12884,319,Michael Webb,Female,15,Form 4,Kisumu,Mathematics,70.2,2.6,80.7,83.9,88.1,85.3,A,Term 2,2024
12885,319,Michael Webb,Female,15,Form 4,Kisumu,Physics,85.9,2.4,70.5,76.3,76.8,75.4,B,Term 2,2024
12886,319,Michael Webb,Female,15,Form 4,Kisumu,Physics,95.2,2.5,68.2,80.3,64.0,69.8,C,Term 3,2024
12887,319,Michael Webb,Female,15,Form 4,Kisumu,Mathematics,77.0,1.9,79.5,82.1,84.7,82.9,A,Term 3,2024
12888,319,Michael Webb,Female,15,Form 4,Kisumu,Biology,75.6,1.7,61.4,55.2,64.3,61.0,C,Term 3,2024
12889,319,Michael Webb,Female,15,Form 4,Kisumu,History,93.6,4.4,83.2,82.7,99.8,91.3,A,Term 3,2024
12890,319,Michael Webb,Female,15,Form 4,Kisumu,English,76.2,3.1,69.5,70.8,73.6,72.0,B,Term 3,2024
12891,319,Michael Webb,Female,15,Form 4,Kisumu,Computer Science,70.2,5.5,88.7,82.1,80.7,82.7,A,Term 1,2025
