record_id,student_id,student_name,gender,age,class,location,subject,attendance_percent,study_hours_per_week,assignment_marks,test_marks,exam_marks,final_score,final_grade,academic_term,academic_year,term_number,period
15670,388,Jill Kelly,Female,19,Form 4,Nakuru,Computer Science,74.8,5.4,88.0,100.0,85.9,90.5,A,Term 3,2024,3,2024-Term 3
15671,388,Jill Kelly,Female,19,Form 4,Nakuru,Physics,69.0,2.5,69.8,68.3,76.9,72.9,B,Term 1,2025,1,2025-Term 1
15672,388,Jill Kelly,Female,19,Form 4,Nakuru,English,90.5,3.4,75.5,73.3,76.2,75.2,B,Term 1,2025,1,2025-Term 1
15673,388,Jill Kelly,Female,19,Form 4,Nakuru,History,69.4,2.1,66.0,57.3,68.1,64.4,C,Term 1,2025,1,2025-Term 1
15674,388,Jill Kelly,Female,19,Form 4,Nakuru,Computer Science,70.0,2.2,79.6,75.0,80.0,78.5,B,Term 1,2025,1,2025-Term 1
15675,388,Jill Kelly,Female,19,Form 4,Nakuru,Biology,100.0,2.6,76.4,69.5,64.4,68.3,C,Term 1,2025,1,2025-Term 1
15676,388,Jill Kelly,Female,19,Form 4,Nakuru,Mathematics,79.5,3.6,71.4,81.4,66.7,72.0,B,Term 1,2025,1,2025-Term 1
15677,388,Jill Kelly,Female,19,Form 4,Nakuru,History,69.1,5.0,54.8,69.9,62.0,62.9,C,Term 2,2025,2,2025-Term 2
15678,388,Jill Kelly,Female,19,Form 4,Nakuru,Mathematics,78.1,5.2,91.0,86.5,90.4,89.4,A,Term 2,2025,2,2025-Term 2
15679,388,Jill Kelly,Female,19,Form 4,Nakuru,Biology,77.2,2.1,74.8,82.7,80.4,79.9,B,Term 2,2025,2,2025-Term 2
15680,388,Jill Kelly,Female,19,Form 4,Nakuru,Physics,88.7,2.8,76.1,76.2,66.4,71.3,B,Term 3,2025,3,2025-Term 3
15681,388,Jill Kelly,Female,19,Form 4,Nakuru,English,78.2,3.0,78.0,91.8,73.5,79.9,B,Term 3,2025,3,2025-Term 3
15682,388,Jill Kelly,Female,19,Form 4,Nakuru,Mathematics,84.4,2.8,78.0,75.8,82.4,79.5,B,Term 3,2025,3,2025-Term 3
15683,388,Jill Kelly,Female,19,Form 4,Nakuru,Computer Science,73.8,1.0,74.2,84.6,74.2,77.3,B,Term 3,2025,3,2025-Term 3
15684,388,Jill Kelly,Female,19,Form 4,Nakuru,History,67.5,3.6,54.5,62.7,64.1,61.8,C,Term 3,2025,3,2025-Term 3
15685,389,Daniel Cox,Male,17,Form 2,Kisumu,Mathematics,74.4,1.8,80.3,80.3,97.5,88.9,A,Term 1,2023,1,2023-Term 1
15686,389,Daniel Cox,Male,17,Form 2,Kisumu,English,74.0,2.6,70.2,79.9,80.0,78.0,B,Term 1,2023,1,2023-Term 1
15687,389,Daniel Cox,Male,17,Form 2,Kisumu,Computer Science,89.8,5.2,87.7,84.6,74.1,79.9,B,Term 1,2023,1,2023-Term 1
15688,389,Daniel Cox,Male,17,Form 2,Kisumu,Biology,86.9,2.3,57.6,58.4,77.6,67.9,C,Term 1,2023,1,2023-Term 1
15689,389,Daniel Cox,Male,17,Form 2,Kisumu,History,54.8,2.6,69.3,67.6,63.6,66.0,C,Term 2,2023,2,2023-Term 2
15690,389,Daniel Cox,Male,17,Form 2,Kisumu,Mathematics,96.8,2.3,66.8,71.1,63.1,66.2,C,Term 2,2023,2,2023-Term 2
15691,389,Daniel Cox,Male,17,Form 2,Kisumu,Physics,86.1,2.9,84.7,65.2,74.3,73.7,B,Term 2,2023,2,2023-Term 2
15692,389,Daniel Cox,Male,17,Form 2,Kisumu,Physics,73.1,1.9,70.3,58.5,60.8,62.0,C,Term 3,2023,3,2023-Term 3
15693,389,Daniel Cox,Male,17,Form 2,Kisumu,Biology,93.1,0.9,66.7,65.0,80.5,73.1,B,Term 3,2023,3,2023-Term 3
15694,389,Daniel Cox,Male,17,Form 2,Kisumu,History,96.9,4.4,75.1,81.8,65.8,72.4,B,Term 3,2023,3,2023-Term 3
15695,389,Daniel Cox,Male,17,Form 2,Kisumu,Physics,86.4,2.2,84.9,82.1,85.2,84.2,A,Term 1,2024,1,2024-Term 1
15696,389,Daniel Cox,Male,17,Form 2,Kisumu,History,78.4,3.7,75.6,67.7,76.9,73.9,B,Term 1,2024,1,2024-Term 1
15697,389,Daniel Cox,Male,17,Form 2,Kisumu,Biology,89.6,3.2,79.0,85.7,68.4,75.7,B,Term 1,2024,1,2024-Term 1
15698,389,Daniel Cox,Male,17,Form 2,Kisumu,English,71.4,2.7,60.4,74.8,54.2,61.6,C,Term 1,2024,1,2024-Term 1
15699,389,Daniel Cox,Male,17,Form 2,Kisumu,Computer Science,82.4,1.6,76.5,77.5,75.9,76.5,B,Term 1,2024,1,2024-Term 1
15700,389,Daniel Cox,Male,17,Form 2,Kisumu,Computer Science,79.4,1.2,69.1,60.0,55.7,59.7,D,Term 2,2024,2,2024-Term 2
15701,389,Daniel Cox,Male,17,Form 2,Kisumu,Mathematics,80.3,2.5,69.3,61.5,69.6,67.1,C,Term 2,2024,2,2024-Term 2
15702,389,Daniel Cox,Male,17,Form 2,Kisumu,History,73.6,2.4,65.5,69.0,65.3,66.4,C,Term 2,2024,2,2024-Term 2
15703,389,Daniel Cox,Male,17,Form 2,Kisumu,Biology,88.2,1.3,69.2,73.8,68.2,70.0,B,Term 3,2024,3,2024-Term 3
15704,389,Daniel Cox,Male,17,Form 2,Kisumu,History,89.4,1.7,73.1,67.7,66.5,68.2,C,Term 3,2024,3,2024-Term 3
15705,389,Daniel Cox,Male,17,Form 2,Kisumu,Computer Science,78.2,1.2,59.4,72.8,59.4,63.4,C,Term 3,2024,3,2024-Term 3
15706,389,Daniel Cox,Male,17,Form 2,Kisumu,English,78.5,4.0,73.8,75.6,68.9,71.9,B,Term 3,2024,3,2024-Term 3
15707,389,Daniel Cox,Male,17,Form 2,Kisumu,Physics,70.0,4.4,67.4,82.7,75.4,76.0,B,Term 1,2025,1,2025-Term 1
15708,389,Daniel Cox,Male,17,Form 2,Kisumu,History,79.4,4.4,71.8,81.5,69.2,73.4,B,Term 1,2025,1,2025-Term 1
15709,389,Daniel Cox,Male,17,Form 2,Kisumu,Biology,77.8,5.5,79.9,67.5,82.8,77.6,B,Term 1,2025,1,2025-Term 1
15710,389,Daniel Cox,Male,17,Form 2,Kisumu,English,76.5,4.4,76.0,59.9,72.5,69.4,C,Term 1,2025,1,2025-Term 1
15711,389,Daniel Cox,Male,17,Form 2,Kisumu,Computer Science,82.8,1.5,84.7,64.2,74.9,73.7,B,Term 1,2025,1,2025-Term 1
15712,389,Daniel Cox,Male,17,Form 2,Kisumu,History,76.1,4.8,76.7,80.1,92.8,85.8,A,Term 2,2025,2,2025-Term 2
15713,389,Daniel Cox,Male,17,Form 2,Kisumu,Biology,77.2,4.3,72.4,69.7,79.9,75.3,B,Term 2,2025,2,2025-Term 2
15714,389,Daniel Cox,Male,17,Form 2,Kisumu,Computer Science,81.5,4.9,68.4,67.7,78.2,73.1,B,Term 2,2025,2,2025-Term 2
15715,389,Daniel Cox,Male,17,Form 2,Kisumu,English,71.2,0.0,63.2,59.2,53.3,57.1,D,Term 2,2025,2,2025-Term 2
15716,389,Daniel Cox,Male,17,Form 2,Kisumu,Mathematics,93.7,4.2,89.1,76.3,80.9,81.2,A,Term 2,2025,2,2025-Term 2
15717,389,Daniel Cox,Male,17,Form 2,Kisumu,English,93.7,3.2,79.6,75.6,84.4,80.8,A,Term 3,2025,3,2025-Term 3
15718,389,Daniel Cox,Male,17,Form 2,Kisumu,Biology,87.8,4.1,82.5,80.2,77.8,79.5,B,Term 3,2025,3,2025-Term 3
15719,389,Daniel Cox,Male,17,Form 2,Kisumu,Physics,95.3,3.1,72.7,66.7,72.2,70.7,B,Term 3,2025,3,2025-Term 3
15720,389,Daniel Cox,Male,17,Form 2,Kisumu,Computer Science,73.8,1.0,57.2,69.9,69.8,67.3,C,Term 3,2025,3,2025-Term 3
15721,389,Daniel Cox,Male,17,Form 2,Kisumu,Mathematics,92.2,2.2,72.2,73.9,86.1,79.6,B,Term 3,2025,3,2025-Term 3
15722,389,Daniel Cox,Male,17,Form 2,Kisumu,History,93.7,3.2,80.9,89.1,74.8,80.3,A,Term 3,2025,3,2025-Term 3
15723,390,Henry Moore,Male,13,Form 3,Kisumu,Mathematics,93.8,2.2,77.6,82.0,69.5,74.9,B,Term 1,2023,1,2023-Term 1
15724,390,Henry Moore,Male,13,Form 3,Kisumu,Biology,85.8,4.5,84.7,82.5,84.8,84.1,A,Term 1,2023,1,2023-Term 1
15725,390,Henry Moore,Male,13,Form 3,Kisumu,English,74.9,3.8,63.3,78.0,71.6,71.9,B,Term 1,2023,1,2023-Term 1
15726,390,Henry Moore,Male,13,Form 3,Kisumu,Physics,83.6,5.3,73.1,73.5,64.7,69.0,C,Term 2,2023,2,2023-Term 2
15727,390,Henry Moore,Male,13,Form 3,Kisumu,English,83.0,3.7,76.8,84.4,68.5,74.9,B,Term 2,2023,2,2023-Term 2
15728,390,Henry Moore,Male,13,Form 3,Kisumu,Biology,80.5,2.6,86.5,91.1,82.1,85.7,A,Term 2,2023,2,2023-Term 2
15729,390,Henry Moore,Male,13,Form 3,Kisumu,Mathematics,100.0,4.5,71.4,77.7,81.5,78.4,B,Term 2,2023,2,2023-Term 2
15730,390,Henry Moore,Male,13,Form 3,Kisumu,Computer Science,78.3,1.9,78.4,76.0,70.7,73.9,B,Term 2,2023,2,2023-Term 2
15731,390,Henry Moore,Male,13,Form 3,Kisumu,Physics,81.3,1.9,80.7,70.3,69.6,72.1,B,Term 3,2023,3,2023-Term 3
15732,390,Henry Moore,Male,13,Form 3,Kisumu,History,95.1,4.2,90.6,78.1,83.2,83.1,A,Term 3,2023,3,2023-Term 3
15733,390,Henry Moore,Male,13,Form 3,Kisumu,Biology,100.0,5.3,89.2,92.0,87.6,89.2,A,Term 3,2023,3,2023-Term 3
15734,390,Henry Moore,Male,13,Form 3,Kisumu,Computer Science,75.0,1.8,79.8,90.1,65.5,75.8,B,Term 3,2023,3,2023-Term 3
15735,390,Henry Moore,Male,13,Form 3,Kisumu,Mathematics,76.8,2.8,65.6,76.0,72.2,72.0,B,Term 3,2023,3,2023-Term 3
15736,390,Henry Moore,Male,13,Form 3,Kisumu,English,76.5,2.0,57.0,55.1,59.0,57.4,D,Term 3,2023,3,2023-Term 3
15737,390,Henry Moore,Male,13,Form 3,Kisumu,Mathematics,100.0,2.2,71.4,77.4,64.0,69.5,C,Term 1,2024,1,2024-Term 1
15738,390,Henry Moore,Male,13,Form 3,Kisumu,Computer Science,71.9,4.6,78.5,83.9,77.9,79.8,B,Term 1,2024,1,2024-Term 1
15739,390,Henry Moore,Male,13,Form 3,Kisumu,Physics,70.1,3.7,69.1,78.8,81.9,78.4,B,Term 1,2024,1,2024-Term 1
15740,390,Henry Moore,Male,13,Form 3,Kisumu,History,89.0,4.3,86.8,74.8,94.2,86.9,A,Term 1,2024,1,2024-Term 1
15741,390,Henry Moore,Male,13,Form 3,Kisumu,English,63.1,4.3,73.4,72.3,62.8,67.8,C,Term 1,2024,1,2024-Term 1
15742,390,Henry Moore,Male,13,Form 3,Kisumu,Biology,79.3,2.3,69.4,74.8,80.4,76.5,B,Term 1,2024,1,2024-Term 1
15743,390,Henry Moore,Male,13,Form 3,Kisumu,English,63.0,1.1,62.6,65.3,85.2,74.7,B,Term 2,2024,2,2024-Term 2
15744,390,Henry Moore,Male,13,Form 3,Kisumu,Mathematics,85.7,4.9,68.5,76.2,79.0,76.0,B,Term 2,2024,2,2024-Term 2
15745,390,Henry Moore,Male,13,Form 3,Kisumu,Physics,65.5,3.0,65.7,72.4,63.1,66.4,C,Term 2,2024,2,2024-Term 2
15746,390,Henry Moore,Male,13,Form 3,Kisumu,Biology,93.8,2.6,86.3,86.4,83.7,85.0,A,Term 2,2024,2,2024-Term 2
15747,390,Henry Moore,Male,13,Form 3,Kisumu,Computer Science,99.6,3.3,76.7,89.2,92.2,88.2,A,Term 2,2024,2,2024-Term 2
15748,390,Henry Moore,Male,13,Form 3,Kisumu,English,78.1,4.9,67.5,75.1,75.0,73.5,B,Term 3,2024,3,2024-Term 3
15749,390,Henry Moore,Male,13,Form 3,Kisumu,Physics,76.6,1.2,67.7,78.6,68.8,71.5,B,Term 3,2024,3,2024-Term 3
15750,390,Henry Moore,Male,13,Form 3,Kisumu,History,84.7,2.8,91.5,83.3,93.9,90.2,A,Term 3,2024,3,2024-Term 3
15751,390,Henry Moore,Male,13,Form 3,Kisumu,English,63.4,2.8,57.4,64.5,77.0,69.3,C,Term 1,2025,1,2025-Term 1
15752,390,Henry Moore,Male,13,Form 3,Kisumu,History,83.8,3.8,65.8,69.5,73.1,70.6,B,Term 1,2025,1,2025-Term 1
15753,390,Henry Moore,Male,13,Form 3,Kisumu,Computer Science,88.1,3.1,70.1,67.9,66.8,67.8,C,Term 1,2025,1,2025-Term 1
15754,390,Henry Moore,Male,13,Form 3,Kisumu,Biology,73.4,3.8,77.3,72.6,73.9,74.2,B,Term 2,2025,2,2025-Term 2
15755,390,Henry Moore,Male,13,Form 3,Kisumu,English,63.6,4.1,75.6,81.4,88.6,83.9,A,Term 2,2025,2,2025-Term 2
15756,390,Henry Moore,Male,13,Form 3,Kisumu,Computer Science,74.2,5.1,83.3,77.7,87.6,83.8,A,Term 2,2025,2,2025-Term 2
15757,390,Henry Moore,Male,13,Form 3,Kisumu,History,93.3,1.1,68.0,66.0,71.9,69.4,C,Term 2,2025,2,2025-Term 2
15758,390,Henry Moore,Male,13,Form 3,Kisumu,Mathematics,84.9,3.6,77.7,82.1,66.7,73.5,B,Term 2,2025,2,2025-Term 2
15759,390,Henry Moore,Male,13,Form 3,Kisumu,Physics,81.5,2.3,72.8,75.4,76.0,75.2,B,Term 2,2025,2,2025-Term 2
15760,390,Henry Moore,Male,13,Form 3,Kisumu,History,90.1,3.4,67.7,72.0,70.1,70.2,B,Term 3,2025,3,2025-Term 3
15761,390,Henry Moore,Male,13,Form 3,Kisumu,Physics,90.9,3.5,74.4,76.1,86.6,81.0,A,Term 3,2025,3,2025-Term 3
15762,390,Henry Moore,Male,13,Form 3,Kisumu,Computer Science,79.0,4.2,62.0,54.9,47.9,52.8,D,Term 3,2025,3,2025-Term 3
15763,390,Henry Moore,Male,13,Form 3,Kisumu,Biology,63.7,2.8,70.0,78.1,76.2,75.5,B,Term 3,2025,3,2025-Term 3
15764,390,Henry Moore,Male,13,Form 3,Kisumu,English,82.5,2.7,58.5,73.7,77.9,72.7,B,Term 3,2025,3,2025-Term 3
15765,391,Robin Mathews,Female,18,Form 3,Nakuru,Biology,82.5,1.0,67.3,57.6,63.8,62.6,C,Term 1,2023,1,2023-Term 1
15766,391,Robin Mathews,Female,18,Form 3,Nakuru,Computer Science,100.0,3.3,85.1,73.8,64.6,71.5,B,Term 1,2023,1,2023-Term 1
15767,391,Robin Mathews,Female,18,Form 3,Nakuru,English,81.0,0.4,65.4,52.4,49.8,53.7,D,Term 1,2023,1,2023-Term 1
15768,391,Robin Mathews,Female,18,Form 3,Nakuru,History,91.4,6.3,95.4,78.5,90.2,87.7,A,Term 1,2023,1,2023-Term 1
15769,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,93.3,2.2,67.3,70.3,66.0,67.6,C,Term 1,2023,1,2023-Term 1
15770,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,84.1,1.1,74.0,72.2,64.0,68.5,C,Term 2,2023,2,2023-Term 2
15771,391,Robin Mathews,Female,18,Form 3,Nakuru,English,65.9,3.1,73.6,75.5,50.6,62.7,C,Term 2,2023,2,2023-Term 2
15772,391,Robin Mathews,Female,18,Form 3,Nakuru,Computer Science,79.4,1.9,61.2,56.5,54.7,56.5,D,Term 2,2023,2,2023-Term 2
15773,391,Robin Mathews,Female,18,Form 3,Nakuru,Biology,71.8,5.0,73.6,82.7,71.3,75.2,B,Term 2,2023,2,2023-Term 2
15774,391,Robin Mathews,Female,18,Form 3,Nakuru,History,85.2,1.9,68.4,69.1,73.7,71.3,B,Term 2,2023,2,2023-Term 2
15775,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,92.7,2.9,77.5,86.5,75.7,79.3,B,Term 3,2023,3,2023-Term 3
15776,391,Robin Mathews,Female,18,Form 3,Nakuru,History,75.0,4.5,64.7,62.7,62.7,63.1,C,Term 3,2023,3,2023-Term 3
15777,391,Robin Mathews,Female,18,Form 3,Nakuru,Mathematics,98.2,1.4,71.1,64.1,75.3,71.1,B,Term 3,2023,3,2023-Term 3
15778,391,Robin Mathews,Female,18,Form 3,Nakuru,History,88.6,3.5,73.0,88.2,69.4,75.7,B,Term 1,2024,1,2024-Term 1
15779,391,Robin Mathews,Female,18,Form 3,Nakuru,Computer Science,92.4,1.6,67.3,65.4,74.1,70.1,B,Term 1,2024,1,2024-Term 1
15780,391,Robin Mathews,Female,18,Form 3,Nakuru,English,79.2,2.2,74.0,52.0,87.3,74.1,B,Term 1,2024,1,2024-Term 1
15781,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,88.7,3.7,69.7,56.1,65.6,63.6,C,Term 1,2024,1,2024-Term 1
15782,391,Robin Mathews,Female,18,Form 3,Nakuru,Mathematics,93.0,0.8,72.1,77.8,63.2,69.3,C,Term 1,2024,1,2024-Term 1
15783,391,Robin Mathews,Female,18,Form 3,Nakuru,Biology,95.3,4.0,69.6,82.4,70.1,73.7,B,Term 1,2024,1,2024-Term 1
15784,391,Robin Mathews,Female,18,Form 3,Nakuru,History,73.6,3.8,73.6,86.4,76.3,78.8,B,Term 2,2024,2,2024-Term 2
15785,391,Robin Mathews,Female,18,Form 3,Nakuru,Biology,91.1,4.4,76.2,77.5,73.1,75.0,B,Term 2,2024,2,2024-Term 2
15786,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,57.9,3.4,55.2,60.9,44.6,51.6,D,Term 2,2024,2,2024-Term 2
15787,391,Robin Mathews,Female,18,Form 3,Nakuru,Mathematics,81.0,4.6,85.6,77.5,83.4,82.1,A,Term 2,2024,2,2024-Term 2
15788,391,Robin Mathews,Female,18,Form 3,Nakuru,English,71.1,0.1,52.3,50.5,65.8,58.5,D,Term 2,2024,2,2024-Term 2
15789,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,80.5,6.2,84.4,96.6,97.8,94.8,A,Term 3,2024,3,2024-Term 3
15790,391,Robin Mathews,Female,18,Form 3,Nakuru,Mathematics,78.4,3.0,79.8,79.2,65.5,72.5,B,Term 3,2024,3,2024-Term 3
15791,391,Robin Mathews,Female,18,Form 3,Nakuru,English,97.6,2.3,81.9,80.0,72.4,76.6,B,Term 3,2024,3,2024-Term 3
15792,391,Robin Mathews,Female,18,Form 3,Nakuru,History,76.2,3.9,72.2,84.1,74.9,77.1,B,Term 3,2024,3,2024-Term 3
15793,391,Robin Mathews,Female,18,Form 3,Nakuru,Computer Science,82.0,2.2,75.4,73.4,77.1,75.6,B,Term 3,2024,3,2024-Term 3
15794,391,Robin Mathews,Female,18,Form 3,Nakuru,Biology,75.4,1.4,67.5,72.6,83.3,76.9,B,Term 3,2024,3,2024-Term 3
15795,391,Robin Mathews,Female,18,Form 3,Nakuru,History,88.4,0.0,75.9,68.9,80.4,76.0,B,Term 1,2025,1,2025-Term 1
15796,391,Robin Mathews,Female,18,Form 3,Nakuru,Biology,86.2,2.3,68.1,71.2,62.2,66.1,C,Term 1,2025,1,2025-Term 1
15797,391,Robin Mathews,Female,18,Form 3,Nakuru,English,86.3,3.6,86.9,77.3,85.0,83.1,A,Term 1,2025,1,2025-Term 1
15798,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,86.2,1.8,74.5,71.6,74.8,73.8,B,Term 1,2025,1,2025-Term 1
15799,391,Robin Mathews,Female,18,Form 3,Nakuru,Computer Science,65.1,0.3,62.0,56.7,52.3,55.5,D,Term 1,2025,1,2025-Term 1
15800,391,Robin Mathews,Female,18,Form 3,Nakuru,History,69.3,1.8,57.9,57.5,48.2,53.0,D,Term 2,2025,2,2025-Term 2
15801,391,Robin Mathews,Female,18,Form 3,Nakuru,Computer Science,95.1,1.9,79.7,70.6,79.4,76.8,B,Term 2,2025,2,2025-Term 2
15802,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,89.0,2.3,64.0,51.3,64.7,60.5,C,Term 2,2025,2,2025-Term 2
15803,391,Robin Mathews,Female,18,Form 3,Nakuru,Mathematics,84.4,1.2,70.1,79.3,63.7,69.7,C,Term 2,2025,2,2025-Term 2
15804,391,Robin Mathews,Female,18,Form 3,Nakuru,English,81.4,1.2,55.2,48.1,56.0,53.5,D,Term 3,2025,3,2025-Term 3
15805,391,Robin Mathews,Female,18,Form 3,Nakuru,Mathematics,86.2,0.8,67.2,68.2,67.9,67.8,C,Term 3,2025,3,2025-Term 3
15806,391,Robin Mathews,Female,18,Form 3,Nakuru,History,84.2,3.9,74.9,82.1,85.3,82.3,A,Term 3,2025,3,2025-Term 3
15807,391,Robin Mathews,Female,18,Form 3,Nakuru,Physics,76.0,0.7,68.9,75.4,46.2,59.5,D,Term 3,2025,3,2025-Term 3
15808,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Mathematics,85.7,5.2,84.5,81.1,76.0,79.2,B,Term 1,2023,1,2023-Term 1
15809,392,Nicholas Byrd,Male,14,Form 4,Mombasa,English,76.3,3.6,75.2,71.1,56.7,64.7,C,Term 1,2023,1,2023-Term 1
15810,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Computer Science,84.7,2.2,76.8,83.8,78.0,79.5,B,Term 1,2023,1,2023-Term 1
15811,392,Nicholas Byrd,Male,14,Form 4,Mombasa,History,89.0,4.4,74.1,85.3,80.2,80.5,A,Term 1,2023,1,2023-Term 1
15812,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Biology,97.6,3.5,65.2,69.3,67.6,67.6,C,Term 2,2023,2,2023-Term 2
15813,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Physics,99.1,6.0,95.1,85.8,96.1,92.8,A,Term 2,2023,2,2023-Term 2
15814,392,Nicholas Byrd,Male,14,Form 4,Mombasa,History,67.8,1.3,79.0,82.4,57.8,69.4,C,Term 2,2023,2,2023-Term 2
15815,392,Nicholas Byrd,Male,14,Form 4,Mombasa,English,77.5,2.2,84.4,85.8,80.6,82.9,A,Term 3,2023,3,2023-Term 3
15816,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Physics,96.1,1.8,83.7,75.7,85.3,82.1,A,Term 3,2023,3,2023-Term 3
15817,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Biology,77.5,3.2,88.5,81.3,70.8,77.5,B,Term 3,2023,3,2023-Term 3
15818,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Computer Science,72.9,2.4,71.5,78.5,77.6,76.7,B,Term 3,2023,3,2023-Term 3
15819,392,Nicholas Byrd,Male,14,Form 4,Mombasa,History,77.4,0.2,62.5,76.9,88.3,79.7,B,Term 3,2023,3,2023-Term 3
15820,392,Nicholas Byrd,Male,14,Form 4,Mombasa,History,82.2,2.2,82.1,85.3,88.8,86.4,A,Term 1,2024,1,2024-Term 1
15821,392,Nicholas Byrd,Male,14,Form 4,Mombasa,English,74.0,5.3,97.9,90.7,84.0,88.8,A,Term 1,2024,1,2024-Term 1
15822,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Computer Science,69.8,3.2,80.6,72.9,68.4,72.2,B,Term 1,2024,1,2024-Term 1
15823,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Mathematics,64.1,2.9,65.1,65.6,67.8,66.6,C,Term 1,2024,1,2024-Term 1
15824,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Physics,72.9,2.0,78.7,85.1,77.0,79.7,B,Term 1,2024,1,2024-Term 1
15825,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Biology,79.4,4.5,80.6,80.3,73.1,76.8,B,Term 1,2024,1,2024-Term 1
15826,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Physics,70.5,4.2,71.1,68.7,58.7,64.2,C,Term 2,2024,2,2024-Term 2
15827,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Computer Science,82.2,0.0,75.7,71.7,62.6,67.9,C,Term 2,2024,2,2024-Term 2
15828,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Biology,87.5,0.0,76.4,72.1,64.9,69.4,C,Term 2,2024,2,2024-Term 2
15829,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Biology,70.0,6.7,78.9,76.3,72.3,74.9,B,Term 3,2024,3,2024-Term 3
15830,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Mathematics,57.0,2.1,61.9,49.0,69.1,61.6,C,Term 3,2024,3,2024-Term 3
15831,392,Nicholas Byrd,Male,14,Form 4,Mombasa,English,81.7,5.2,71.2,89.8,91.4,86.9,A,Term 3,2024,3,2024-Term 3
15832,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Physics,68.2,3.8,91.5,92.6,85.7,88.9,A,Term 3,2024,3,2024-Term 3
15833,392,Nicholas Byrd,Male,14,Form 4,Mombasa,History,81.4,2.1,63.5,73.2,68.5,68.9,C,Term 3,2024,3,2024-Term 3
15834,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Mathematics,77.9,2.8,84.7,67.3,100.0,87.1,A,Term 1,2025,1,2025-Term 1
15835,392,Nicholas Byrd,Male,14,Form 4,Mombasa,English,93.3,2.3,76.6,69.9,74.1,73.4,B,Term 1,2025,1,2025-Term 1
15836,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Physics,71.9,4.4,63.9,60.2,81.3,71.5,B,Term 1,2025,1,2025-Term 1
15837,392,Nicholas Byrd,Male,14,Form 4,Mombasa,English,89.9,3.8,86.9,85.6,85.6,85.9,A,Term 2,2025,2,2025-Term 2
15838,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Mathematics,77.3,4.0,86.8,80.3,78.9,80.9,A,Term 2,2025,2,2025-Term 2
15839,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Computer Science,100.0,2.5,85.8,85.2,91.2,88.3,A,Term 2,2025,2,2025-Term 2
15840,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Physics,97.3,3.6,89.9,79.5,76.0,79.8,B,Term 3,2025,3,2025-Term 3
15841,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Biology,88.2,1.4,73.5,83.3,91.5,85.4,A,Term 3,2025,3,2025-Term 3
15842,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Computer Science,73.2,3.2,81.3,80.2,77.3,79.0,B,Term 3,2025,3,2025-Term 3
15843,392,Nicholas Byrd,Male,14,Form 4,Mombasa,History,95.6,3.3,71.0,84.8,88.2,83.7,A,Term 3,2025,3,2025-Term 3
15844,392,Nicholas Byrd,Male,14,Form 4,Mombasa,English,83.7,0.8,74.5,71.7,55.8,64.3,C,Term 3,2025,3,2025-Term 3
15845,392,Nicholas Byrd,Male,14,Form 4,Mombasa,Mathematics,87.0,2.9,80.4,91.9,80.6,83.9,A,Term 3,2025,3,2025-Term 3
15846,393,Brandy Michael,Female,17,Form 3,Eldoret,Computer Science,75.8,3.4,35.3,26.8,46.9,38.6,F,Term 1,2023,1,2023-Term 1
15847,393,Brandy Michael,Female,17,Form 3,Eldoret,Biology,98.3,1.6,46.4,34.5,46.2,42.7,F,Term 1,2023,1,2023-Term 1
15848,393,Brandy Michael,Female,17,Form 3,Eldoret,Mathematics,100.0,1.0,44.9,43.2,55.3,49.6,F,Term 1,2023,1,2023-Term 1
15849,393,Brandy Michael,Female,17,Form 3,Eldoret,Physics,75.8,3.1,30.6,44.2,39.3,39.0,F,Term 1,2023,1,2023-Term 1
