feedback_id,teacher_name,subject,academic_term,academic_year,clarity_of_teaching,communication,subject_knowledge,explains_concepts_well,classroom_engagement,availability,use_of_materials,responsiveness,fairness_in_assessment,overall_effectiveness
3052,Danielle Ross,Physics,Term 2,2023,4,2,3,2,3,2,2,2,4,4
3053,Danielle Ross,Physics,Term 2,2023,3,2,2,3,4,3,3,4,3,3
3054,Danielle Ross,Physics,Term 2,2023,4,3,4,3,3,3,3,3,2,3
3055,Danielle Ross,Physics,Term 2,2023,4,3,4,3,2,3,4,4,2,3
3056,Danielle Ross,Physics,Term 2,2023,3,1,5,2,2,2,3,1,3,1
3057,Danielle Ross,Physics,Term 2,2023,3,3,4,2,2,3,4,4,3,2
3058,Danielle Ross,Physics,Term 2,2023,2,2,4,3,4,2,2,4,3,3
3059,Danielle Ross,Physics,Term 2,2023,4,3,4,3,4,4,2,4,4,3
3060,Danielle Ross,Physics,Term 2,2023,3,5,3,3,2,3,3,3,3,4
3061,Danielle Ross,Physics,Term 2,2023,4,3,3,2,3,4,3,3,3,1
3062,Danielle Ross,Physics,Term 2,2023,3,3,3,3,2,2,3,3,4,4
3063,Danielle Ross,Physics,Term 2,2023,4,4,3,4,2,4,2,4,3,3
3064,Danielle Ross,Physics,Term 2,2023,2,1,3,2,5,3,4,4,4,4
3065,Danielle Ross,Physics,Term 2,2023,4,3,2,3,3,3,5,3,3,3
3066,Danielle Ross,Physics,Term 3,2023,2,4,2,3,2,3,3,4,4,4
3067,Danielle Ross,Physics,Term 3,2023,3,2,3,3,4,4,4,4,3,3
3068,Danielle Ross,Physics,Term 3,2023,3,3,4,3,3,3,4,3,2,3
3069,Danielle Ross,Physics,Term 3,2023,2,3,2,4,3,3,2,3,3,1
3070,Danielle Ross,Physics,Term 3,2023,2,3,4,3,4,4,2,4,2,4
3071,Danielle Ross,Physics,Term 3,2023,2,3,2,3,4,2,4,3,5,3
3072,Danielle Ross,Physics,Term 3,2023,2,4,2,2,3,3,3,2,3,3
3073,Danielle Ross,Physics,Term 3,2023,3,2,2,2,3,3,4,2,2,3
3074,Danielle Ross,Physics,Term 3,2023,3,3,4,2,3,3,2,4,4,3
3075,Danielle Ross,Physics,Term 3,2023,4,3,2,4,2,2,4,3,5,2
3076,Danielle Ross,Physics,Term 3,2023,4,3,1,4,2,1,5,4,3,4
3077,Danielle Ross,Physics,Term 3,2023,3,3,4,3,4,3,2,3,4,4
3078,Danielle Ross,Physics,Term 3,2023,3,5,3,2,3,3,3,3,3,4
3079,Danielle Ross,Physics,Term 3,2023,3,3,1,4,2,4,2,2,3,3
3080,Danielle Ross,Physics,Term 3,2023,4,3,3,4,3,3,4,4,4,4
3081,Danielle Ross,Physics,Term 3,2023,2,3,2,3,4,4,5,3,2,4
3082,Danielle Ross,Physics,Term 3,2023,3,3,4,3,4,3,4,3,2,4
3083,Danielle Ross,Physics,Term 3,2023,3,4,3,3,3,3,1,3,3,4
3084,Danielle Ross,Physics,Term 3,2023,2,4,2,4,3,4,4,3,3,3
3085,Danielle Ross,Physics,Term 3,2023,4,4,4,4,3,3,4,2,4,3
3086,Danielle Ross,Physics,Term 1,2024,3,4,3,2,3,4,4,3,2,2
3087,Danielle Ross,Physics,Term 1,2024,4,3,4,3,3,3,4,4,2,3
3088,Danielle Ross,Physics,Term 1,2024,4,4,5,2,4,4,4,3,3,3
3089,Danielle Ross,Physics,Term 1,2024,3,3,4,3,4,4,4,4,3,3
3090,Danielle Ross,Physics,Term 1,2024,1,3,2,3,4,4,3,3,4,4
3091,Danielle Ross,Physics,Term 1,2024,3,4,2,4,3,3,3,3,3,5
3092,Danielle Ross,Physics,Term 1,2024,2,4,3,3,4,2,4,3,1,3
3093,Danielle Ross,Physics,Term 1,2024,3,3,3,5,4,2,2,3,4,4
3094,Danielle Ross,Physics,Term 1,2024,2,2,3,3,2,3,2,2,3,2
3095,Danielle Ross,Physics,Term 1,2024,3,2,3,3,4,3,4,4,4,4
3096,Danielle Ross,Physics,Term 1,2024,3,3,3,4,3,2,3,1,3,3
3097,Danielle Ross,Physics,Term 1,2024,3,4,5,2,3,2,3,3,5,3
3098,Danielle Ross,Physics,Term 1,2024,3,2,4,2,4,4,2,3,3,2
3099,Danielle Ross,Physics,Term 1,2024,2,2,2,4,2,3,4,4,2,5
3100,Danielle Ross,Physics,Term 1,2024,3,3,5,4,3,3,4,4,2,5
3101,Danielle Ross,Physics,Term 1,2024,3,3,2,2,2,3,4,3,4,4
3102,Danielle Ross,Physics,Term 1,2024,3,4,3,3,3,3,3,2,4,2
3103,Danielle Ross,Physics,Term 1,2024,3,3,3,3,2,2,4,4,3,4
3104,Danielle Ross,Physics,Term 1,2024,4,3,4,2,4,2,3,2,3,4
3105,Danielle Ross,Physics,Term 1,2024,4,3,2,5,5,2,4,2,2,3
3106,Danielle Ross,Physics,Term 1,2024,3,4,1,3,3,5,2,3,4,5
3107,Danielle Ross,Physics,Term 1,2024,5,3,3,2,4,3,3,3,2,3
3108,Danielle Ross,Physics,Term 1,2024,3,4,5,4,2,3,3,3,4,3
3109,Danielle Ross,Physics,Term 1,2024,4,4,3,4,2,4,5,4,4,5
3110,Danielle Ross,Physics,Term 1,2024,3,4,3,3,5,4,2,3,3,4
3111,Danielle Ross,Physics,Term 1,2024,3,3,4,5,2,5,2,1,4,3
3112,Danielle Ross,Physics,Term 1,2024,3,4,1,4,2,4,2,3,2,3
3113,Danielle Ross,Physics,Term 1,2024,3,2,2,3,2,4,3,3,5,2
3114,Danielle Ross,Physics,Term 1,2024,3,4,3,2,2,2,3,3,3,3
3115,Danielle Ross,Physics,Term 1,2024,3,3,2,4,3,4,2,2,4,3
3116,Danielle Ross,Physics,Term 1,2024,2,3,4,4,3,4,3,2,2,5
3117,Danielle Ross,Physics,Term 1,2024,2,3,2,3,2,5,4,4,4,3
3118,Danielle Ross,Physics,Term 1,2024,4,2,2,2,3,2,4,4,4,5
3119,Danielle Ross,Physics,Term 1,2024,3,4,3,2,3,4,2,4,3,3
3120,Danielle Ross,Physics,Term 1,2024,3,3,3,3,2,4,4,2,3,3
3121,Danielle Ross,Physics,Term 1,2024,4,3,4,2,3,3,2,2,3,3
3122,Danielle Ross,Physics,Term 1,2024,3,4,3,3,4,3,4,1,3,3
3123,Danielle Ross,Physics,Term 2,2024,4,4,4,3,3,2,3,4,5,4
3124,Danielle Ross,Physics,Term 2,2024,4,4,4,3,3,3,2,3,3,2
3125,Danielle Ross,Physics,Term 2,2024,3,4,3,3,3,4,3,3,3,1
3126,Danielle Ross,Physics,Term 2,2024,4,3,2,2,3,2,4,3,4,4
3127,Danielle Ross,Physics,Term 2,2024,3,4,4,3,3,3,3,3,2,4
3128,Danielle Ross,Physics,Term 2,2024,3,3,2,4,2,3,4,2,3,4
3129,Danielle Ross,Physics,Term 2,2024,3,2,3,1,2,4,3,3,4,3
3130,Danielle Ross,Physics,Term 2,2024,4,3,5,2,4,3,2,4,3,3
3131,Danielle Ross,Physics,Term 2,2024,1,3,4,3,3,4,3,3,2,3
3132,Danielle Ross,Physics,Term 2,2024,3,4,3,4,2,3,3,2,2,4
3133,Danielle Ross,Physics,Term 2,2024,4,2,3,4,3,4,3,4,2,3
3134,Danielle Ross,Physics,Term 2,2024,3,4,5,1,4,4,3,3,3,4
3135,Danielle Ross,Physics,Term 2,2024,4,2,4,3,2,4,2,3,5,3
3136,Danielle Ross,Physics,Term 2,2024,3,2,4,4,3,2,3,4,3,3
3137,Danielle Ross,Physics,Term 2,2024,4,4,4,3,3,3,4,2,3,2
3138,Danielle Ross,Physics,Term 3,2024,3,4,2,4,3,2,4,4,3,3
3139,Danielle Ross,Physics,Term 3,2024,3,1,3,3,3,2,3,3,4,3
3140,Danielle Ross,Physics,Term 3,2024,1,2,3,3,2,4,4,3,3,2
3141,Danielle Ross,Physics,Term 3,2024,3,3,2,3,2,4,4,4,3,3
3142,Danielle Ross,Physics,Term 3,2024,3,3,5,3,3,2,2,3,4,2
3143,Danielle Ross,Physics,Term 3,2024,2,3,2,3,3,3,4,3,3,4
3144,Danielle Ross,Physics,Term 3,2024,4,4,3,1,4,5,2,4,3,2
3145,Danielle Ross,Physics,Term 3,2024,3,3,3,4,3,3,4,4,3,4
3146,Danielle Ross,Physics,Term 3,2024,3,3,4,3,4,4,3,5,2,4
3147,Danielle Ross,Physics,Term 3,2024,3,4,3,4,3,4,3,3,3,3
3148,Danielle Ross,Physics,Term 3,2024,2,3,4,3,4,4,2,3,3,3
3149,Danielle Ross,Physics,Term 3,2024,4,2,4,2,5,2,4,3,3,4
3150,Danielle Ross,Physics,Term 3,2024,2,5,4,5,3,3,2,3,2,4
3151,Danielle Ross,Physics,Term 3,2024,5,2,4,3,3,4,4,4,3,3
3152,Danielle Ross,Physics,Term 3,2024,4,2,3,3,3,3,4,3,3,4
3153,Danielle Ross,Physics,Term 3,2024,4,3,4,3,3,3,2,2,4,4
3154,Danielle Ross,Physics,Term 1,2025,3,3,2,4,4,3,3,2,4,4
3155,Danielle Ross,Physics,Term 1,2025,3,4,2,4,4,2,3,4,3,3
3156,Danielle Ross,Physics,Term 1,2025,3,2,4,3,3,4,2,3,3,4
3157,Danielle Ross,Physics,Term 1,2025,2,4,3,3,3,4,3,3,3,2
3158,Danielle Ross,Physics,Term 1,2025,5,2,3,3,3,4,3,2,4,3
3159,Danielle Ross,Physics,Term 1,2025,3,2,4,4,3,3,3,4,3,3
3160,Danielle Ross,Physics,Term 1,2025,4,3,3,5,2,3,3,2,4,3
3161,Danielle Ross,Physics,Term 1,2025,4,3,4,3,3,4,3,4,3,4
3162,Danielle Ross,Physics,Term 1,2025,3,2,5,4,4,2,3,3,3,3
3163,Danielle Ross,Physics,Term 1,2025,3,3,4,2,4,3,4,4,4,3
3164,Danielle Ross,Physics,Term 1,2025,5,1,3,4,3,3,1,2,2,4
3165,Danielle Ross,Physics,Term 1,2025,3,3,3,4,3,4,5,1,2,3
3166,Danielle Ross,Physics,Term 1,2025,5,3,3,3,4,3,4,2,4,3
3167,Danielle Ross,Physics,Term 1,2025,3,3,4,2,3,3,4,3,3,3
3168,Danielle Ross,Physics,Term 1,2025,2,3,5,2,3,2,3,2,4,4
3169,Danielle Ross,Physics,Term 2,2025,1,5,3,4,3,3,3,3,3,4
3170,Danielle Ross,Physics,Term 2,2025,2,4,3,3,3,3,2,3,5,2
3171,Danielle Ross,Physics,Term 2,2025,3,3,4,2,3,3,2,5,4,4
3172,Danielle Ross,Physics,Term 2,2025,4,2,4,3,2,4,1,4,3,5
3173,Danielle Ross,Physics,Term 2,2025,2,3,3,4,4,3,3,4,4,3
3174,Danielle Ross,Physics,Term 2,2025,3,5,3,3,3,3,5,2,3,3
3175,Danielle Ross,Physics,Term 2,2025,4,2,4,4,3,3,3,3,3,4
3176,Danielle Ross,Physics,Term 2,2025,3,2,2,3,4,2,2,3,3,3
3177,Danielle Ross,Physics,Term 2,2025,3,3,2,3,3,4,4,3,2,3
3178,Danielle Ross,Physics,Term 2,2025,3,1,4,4,3,4,3,3,4,4
3179,Danielle Ross,Physics,Term 2,2025,3,2,4,4,4,4,2,2,4,3
3180,Danielle Ross,Physics,Term 2,2025,4,2,4,4,2,4,2,3,3,4
3181,Danielle Ross,Physics,Term 2,2025,3,5,4,3,3,4,2,2,3,3
3182,Danielle Ross,Physics,Term 2,2025,2,4,2,4,4,3,3,2,4,1
3183,Danielle Ross,Physics,Term 2,2025,3,3,3,3,2,3,3,4,3,3
3184,Danielle Ross,Physics,Term 2,2025,4,2,1,3,3,3,2,3,3,3
3185,Danielle Ross,Physics,Term 2,2025,4,4,4,2,5,3,4,4,2,2
3186,Danielle Ross,Physics,Term 2,2025,4,4,3,3,3,2,4,2,4,3
3187,Danielle Ross,Physics,Term 2,2025,3,3,3,4,3,3,2,3,3,3
3188,Danielle Ross,Physics,Term 2,2025,3,3,3,3,3,4,5,4,4,4
3189,Danielle Ross,Physics,Term 2,2025,4,3,3,3,3,3,2,3,3,2
3190,Danielle Ross,Physics,Term 2,2025,4,2,3,3,2,3,3,3,3,3
3191,Danielle Ross,Physics,Term 2,2025,5,3,3,3,2,3,3,4,3,3
3192,Danielle Ross,Physics,Term 2,2025,2,4,4,3,4,4,4,3,3,2
3193,Danielle Ross,Physics,Term 2,2025,3,3,3,3,3,3,4,4,4,3
3194,Danielle Ross,Physics,Term 2,2025,2,2,4,3,2,2,1,3,4,4
3195,Danielle Ross,Physics,Term 3,2025,3,4,4,2,4,3,2,3,3,3
3196,Danielle Ross,Physics,Term 3,2025,3,3,3,3,4,3,3,1,3,4
3197,Danielle Ross,Physics,Term 3,2025,3,1,3,3,4,4,4,3,3,3
3198,Danielle Ross,Physics,Term 3,2025,3,2,3,3,3,3,3,2,2,4
3199,Danielle Ross,Physics,Term 3,2025,3,3,2,4,4,2,2,3,2,5
3200,Danielle Ross,Physics,Term 3,2025,2,4,4,5,2,4,2,3,1,3
3201,Danielle Ross,Physics,Term 3,2025,2,1,2,3,3,3,3,4,2,3
3202,Danielle Ross,Physics,Term 3,2025,3,2,3,4,3,4,3,3,2,4
3203,Danielle Ross,Physics,Term 3,2025,3,3,3,5,4,3,3,3,4,3
3204,Danielle Ross,Physics,Term 3,2025,4,3,4,3,2,5,3,3,3,2
3205,Danielle Ross,Physics,Term 3,2025,3,2,4,2,3,3,2,3,2,2
3206,Danielle Ross,Physics,Term 3,2025,2,4,4,2,3,3,4,4,4,3
3207,Danielle Ross,Physics,Term 3,2025,5,2,3,3,2,3,2,4,2,2
3208,Danielle Ross,Physics,Term 3,2025,3,2,1,3,2,3,3,4,3,3
3209,Danielle Ross,Physics,Term 3,2025,3,3,3,2,2,2,2,3,3,3
3210,Danielle Ross,Physics,Term 3,2025,3,3,3,3,3,4,3,2,4,3
3211,Danielle Ross,Physics,Term 3,2025,3,4,3,1,3,3,3,3,3,2
3212,Danielle Ross,Physics,Term 3,2025,3,3,3,1,2,3,4,3,4,4
3213,Danielle Ross,Physics,Term 3,2025,3,3,3,3,3,4,4,2,3,2
3214,Danielle Ross,Physics,Term 3,2025,3,2,5,3,3,3,3,3,4,3
3215,Danielle Ross,Physics,Term 3,2025,3,2,2,3,5,4,3,4,3,4
3216,Terry Ellis,Physics,Term 1,2023,5,4,3,4,4,5,4,4,5,4
3217,Terry Ellis,Physics,Term 1,2023,4,4,4,4,4,3,5,3,5,3
3218,Terry Ellis,Physics,Term 1,2023,4,2,4,4,4,3,5,2,4,3
3219,Terry Ellis,Physics,Term 1,2023,5,3,4,4,4,4,5,3,5,3
3220,Terry Ellis,Physics,Term 1,2023,2,4,3,3,5,3,3,4,3,3
3221,Terry Ellis,Physics,Term 1,2023,4,3,4,4,3,4,5,3,5,5
3222,Terry Ellis,Physics,Term 1,2023,5,4,4,4,4,3,4,5,3,4
3223,Terry Ellis,Physics,Term 1,2023,4,4,3,4,4,4,3,3,4,5
3224,Terry Ellis,Physics,Term 1,2023,3,4,4,5,4,5,4,4,4,5
3225,Terry Ellis,Physics,Term 1,2023,5,4,4,4,4,3,3,4,5,5
3226,Terry Ellis,Physics,Term 1,2023,4,4,5,5,4,5,2,4,4,3
3227,Terry Ellis,Physics,Term 1,2023,4,5,4,4,5,4,4,4,3,5
3228,Terry Ellis,Physics,Term 1,2023,4,4,4,4,5,3,2,5,4,2
3229,Terry Ellis,Physics,Term 1,2023,3,4,4,4,4,3,3,5,5,4
3230,Terry Ellis,Physics,Term 1,2023,2,4,3,4,4,5,4,2,3,5
3231,Terry Ellis,Physics,Term 1,2023,3,4,3,5,4,5,2,4,3,5
3232,Terry Ellis,Physics,Term 1,2023,5,3,4,3,3,4,4,5,5,3
3233,Terry Ellis,Physics,Term 1,2023,4,3,4,3,4,3,4,4,3,5
3234,Terry Ellis,Physics,Term 1,2023,5,3,2,4,4,3,3,4,4,5
3235,Terry Ellis,Physics,Term 1,2023,4,3,5,4,3,3,4,3,3,5
3236,Terry Ellis,Physics,Term 1,2023,3,5,3,4,5,3,3,5,5,4
3237,Terry Ellis,Physics,Term 1,2023,4,4,3,2,4,2,3,4,3,4
3238,Terry Ellis,Physics,Term 1,2023,4,4,4,4,5,4,5,4,4,5
3239,Terry Ellis,Physics,Term 1,2023,4,4,4,5,3,4,2,4,2,3
3240,Terry Ellis,Physics,Term 1,2023,2,5,3,3,4,3,3,4,3,5
3241,Terry Ellis,Physics,Term 1,2023,4,4,5,5,4,4,4,4,4,4
3242,Terry Ellis,Physics,Term 1,2023,4,4,5,3,4,4,5,4,4,4
3243,Terry Ellis,Physics,Term 1,2023,5,4,5,4,4,3,3,3,4,4
3244,Terry Ellis,Physics,Term 1,2023,4,4,5,3,5,2,4,4,4,5
3245,Terry Ellis,Physics,Term 1,2023,5,5,2,3,4,4,5,3,4,3
3246,Terry Ellis,Physics,Term 1,2023,4,5,5,3,3,2,5,5,3,3
3247,Terry Ellis,Physics,Term 1,2023,5,4,5,4,4,3,4,2,5,4
3248,Terry Ellis,Physics,Term 1,2023,4,4,3,3,4,4,4,3,5,3
3249,Terry Ellis,Physics,Term 1,2023,3,3,5,5,3,3,2,4,4,3
3250,Terry Ellis,Physics,Term 1,2023,5,5,4,4,4,4,3,3,4,5
3251,Terry Ellis,Physics,Term 1,2023,4,5,5,4,4,4,4,4,4,5
3252,Terry Ellis,Physics,Term 1,2023,4,5,4,3,3,4,3,4,3,3
3253,Terry Ellis,Physics,Term 1,2023,4,3,4,4,3,4,3,4,4,3
3254,Terry Ellis,Physics,Term 2,2023,5,4,4,5,4,5,4,5,5,3
3255,Terry Ellis,Physics,Term 2,2023,4,5,5,4,3,4,3,3,5,4
3256,Terry Ellis,Physics,Term 2,2023,4,3,4,3,5,3,4,5,4,5
3257,Terry Ellis,Physics,Term 2,2023,4,5,4,5,4,2,3,4,3,4
3258,Terry Ellis,Physics,Term 2,2023,5,5,3,4,4,4,4,4,3,5
3259,Terry Ellis,Physics,Term 2,2023,4,4,4,5,3,3,2,4,4,4
3260,Terry Ellis,Physics,Term 2,2023,3,3,5,4,4,5,5,4,4,3
3261,Terry Ellis,Physics,Term 2,2023,4,4,5,3,5,5,4,5,3,3
3262,Terry Ellis,Physics,Term 2,2023,3,4,4,3,4,4,3,4,3,4
3263,Terry Ellis,Physics,Term 2,2023,4,4,4,2,3,3,4,4,5,4
3264,Terry Ellis,Physics,Term 2,2023,3,4,4,4,4,4,4,4,3,3
3265,Terry Ellis,Physics,Term 2,2023,4,4,5,3,5,4,5,3,4,3
3266,Terry Ellis,Physics,Term 2,2023,4,4,4,5,3,2,4,4,4,4
3267,Terry Ellis,Physics,Term 2,2023,3,2,5,5,5,5,4,4,3,4
3268,Terry Ellis,Physics,Term 2,2023,4,5,2,5,4,4,4,4,3,4
3269,Terry Ellis,Physics,Term 2,2023,4,4,4,4,3,3,4,3,5,5
3270,Terry Ellis,Physics,Term 2,2023,4,3,4,4,3,4,4,4,5,5
3271,Terry Ellis,Physics,Term 2,2023,3,5,3,3,3,4,3,3,4,3
3272,Terry Ellis,Physics,Term 2,2023,3,3,4,5,4,4,4,2,3,4
3273,Terry Ellis,Physics,Term 2,2023,4,4,4,4,3,3,4,5,4,4
3274,Terry Ellis,Physics,Term 3,2023,5,3,3,5,3,3,3,5,4,4
3275,Terry Ellis,Physics,Term 3,2023,3,4,4,5,3,5,5,4,3,3
3276,Terry Ellis,Physics,Term 3,2023,3,4,4,5,4,4,3,4,4,3
3277,Terry Ellis,Physics,Term 3,2023,3,3,4,4,4,5,3,5,3,2
3278,Terry Ellis,Physics,Term 3,2023,5,2,5,4,5,3,4,4,5,4
3279,Terry Ellis,Physics,Term 3,2023,4,4,4,4,3,4,3,4,4,2
3280,Terry Ellis,Physics,Term 3,2023,5,3,4,5,4,5,4,3,5,3
3281,Terry Ellis,Physics,Term 3,2023,4,5,4,4,4,5,5,5,4,3
3282,Terry Ellis,Physics,Term 3,2023,3,4,4,2,3,4,3,4,4,4
3283,Terry Ellis,Physics,Term 3,2023,5,3,4,5,4,3,5,4,5,3
3284,Terry Ellis,Physics,Term 3,2023,4,4,4,4,5,4,3,3,4,3
3285,Terry Ellis,Physics,Term 3,2023,4,3,4,3,4,3,4,4,4,4
3286,Terry Ellis,Physics,Term 3,2023,3,3,3,3,4,5,4,5,5,3
3287,Terry Ellis,Physics,Term 3,2023,4,5,4,3,5,4,4,5,4,4
3288,Terry Ellis,Physics,Term 3,2023,4,4,3,3,5,5,4,5,3,4
3289,Terry Ellis,Physics,Term 3,2023,2,4,5,3,4,5,3,4,2,5
3290,Terry Ellis,Physics,Term 3,2023,4,4,4,2,3,4,3,3,4,3
3291,Terry Ellis,Physics,Term 3,2023,4,3,4,4,3,4,3,4,4,3
3292,Terry Ellis,Physics,Term 3,2023,4,4,4,3,4,3,4,5,3,3
3293,Terry Ellis,Physics,Term 3,2023,3,4,4,3,5,5,5,5,5,3
3294,Terry Ellis,Physics,Term 3,2023,3,3,4,4,4,4,5,4,4,4
3295,Terry Ellis,Physics,Term 3,2023,5,4,4,4,4,4,4,4,4,5
3296,Terry Ellis,Physics,Term 3,2023,3,4,4,3,4,3,4,4,4,4
3297,Terry Ellis,Physics,Term 3,2023,4,3,3,3,3,2,5,5,2,4
3298,Terry Ellis,Physics,Term 3,2023,3,3,4,3,5,5,3,5,4,4
3299,Terry Ellis,Physics,Term 3,2023,3,2,4,4,4,4,4,4,4,4
3300,Terry Ellis,Physics,Term 3,2023,4,5,4,3,5,5,4,5,3,4
3301,Terry Ellis,Physics,Term 3,2023,5,4,4,4,5,3,5,5,5,3
3302,Terry Ellis,Physics,Term 3,2023,5,4,4,4,4,4,4,4,2,3
3303,Terry Ellis,Physics,Term 3,2023,4,2,4,4,4,4,3,3,4,4
3304,Terry Ellis,Physics,Term 3,2023,3,5,5,2,5,4,5,5,4,4
3305,Terry Ellis,Physics,Term 3,2023,4,5,4,4,4,3,4,5,4,5
3306,Terry Ellis,Physics,Term 1,2024,5,4,4,4,4,4,5,5,4,4
3307,Terry Ellis,Physics,Term 1,2024,4,4,4,5,4,2,3,5,4,4
3308,Terry Ellis,Physics,Term 1,2024,3,3,3,4,3,4,4,3,5,5
3309,Terry Ellis,Physics,Term 1,2024,4,5,4,4,4,4,5,3,5,5
3310,Terry Ellis,Physics,Term 1,2024,4,3,5,4,4,4,4,4,4,4
3311,Terry Ellis,Physics,Term 1,2024,4,3,3,4,4,4,5,2,4,4
3312,Terry Ellis,Physics,Term 1,2024,4,4,4,4,4,3,3,4,3,3
3313,Terry Ellis,Physics,Term 1,2024,4,3,5,3,4,3,3,4,3,4
3314,Terry Ellis,Physics,Term 1,2024,5,3,3,5,3,4,3,4,4,3
3315,Terry Ellis,Physics,Term 1,2024,3,3,3,3,1,3,3,4,3,4
3316,Terry Ellis,Physics,Term 1,2024,3,4,5,4,4,3,5,3,4,4
3317,Terry Ellis,Physics,Term 1,2024,4,4,3,4,3,3,5,5,4,4
3318,Terry Ellis,Physics,Term 1,2024,3,3,4,4,2,4,2,3,3,4
3319,Terry Ellis,Physics,Term 1,2024,4,4,3,4,5,4,4,2,4,5
3320,Terry Ellis,Physics,Term 1,2024,4,4,3,4,5,4,5,3,4,4
3321,Terry Ellis,Physics,Term 1,2024,3,4,4,3,3,4,4,4,5,4
3322,Terry Ellis,Physics,Term 1,2024,3,5,5,4,4,2,4,4,4,3
3323,Terry Ellis,Physics,Term 1,2024,4,2,2,5,2,2,3,4,2,3
3324,Terry Ellis,Physics,Term 1,2024,3,3,5,4,4,3,4,4,4,4
3325,Terry Ellis,Physics,Term 1,2024,4,4,4,3,3,3,5,5,4,4
3326,Terry Ellis,Physics,Term 1,2024,4,4,4,4,3,4,4,3,4,4
3327,Terry Ellis,Physics,Term 1,2024,4,5,4,4,3,5,4,4,4,4
3328,Terry Ellis,Physics,Term 1,2024,5,4,4,4,4,4,5,4,3,4
3329,Terry Ellis,Physics,Term 1,2024,4,4,4,4,4,4,3,4,5,5
3330,Terry Ellis,Physics,Term 1,2024,4,4,2,4,3,3,3,4,3,3
3331,Terry Ellis,Physics,Term 2,2024,4,5,4,3,5,4,4,3,5,5
3332,Terry Ellis,Physics,Term 2,2024,5,3,4,4,3,3,3,5,5,3
3333,Terry Ellis,Physics,Term 2,2024,1,4,5,4,3,4,2,5,4,4
3334,Terry Ellis,Physics,Term 2,2024,4,3,4,5,3,5,4,3,4,5
3335,Terry Ellis,Physics,Term 2,2024,3,5,4,4,5,4,3,3,4,5
3336,Terry Ellis,Physics,Term 2,2024,4,5,5,3,2,4,4,4,4,3
3337,Terry Ellis,Physics,Term 2,2024,5,3,5,3,4,4,4,3,3,3
3338,Terry Ellis,Physics,Term 2,2024,3,3,5,5,4,4,4,4,3,4
3339,Terry Ellis,Physics,Term 2,2024,2,4,5,4,4,4,3,3,3,5
3340,Terry Ellis,Physics,Term 2,2024,3,3,4,4,3,4,4,3,5,4
3341,Terry Ellis,Physics,Term 2,2024,3,3,3,4,4,4,3,5,5,4
3342,Terry Ellis,Physics,Term 2,2024,3,4,2,4,3,4,3,5,5,3
3343,Terry Ellis,Physics,Term 2,2024,3,4,4,4,4,2,4,4,4,5
3344,Terry Ellis,Physics,Term 2,2024,5,4,4,4,3,5,4,4,2,4
3345,Terry Ellis,Physics,Term 2,2024,5,4,3,5,3,3,3,5,2,4
3346,Terry Ellis,Physics,Term 2,2024,4,4,5,4,4,3,4,4,4,5
3347,Terry Ellis,Physics,Term 2,2024,4,3,3,5,5,3,3,3,4,4
3348,Terry Ellis,Physics,Term 2,2024,3,4,4,3,5,3,4,4,4,5
3349,Terry Ellis,Physics,Term 2,2024,5,2,4,3,3,3,3,4,4,4
3350,Terry Ellis,Physics,Term 2,2024,4,4,3,2,5,5,4,4,4,4
3351,Terry Ellis,Physics,Term 2,2024,5,3,3,4,4,4,4,5,3,5
3352,Terry Ellis,Physics,Term 3,2024,3,3,3,5,3,3,5,2,4,4
3353,Terry Ellis,Physics,Term 3,2024,4,5,4,4,3,5,3,5,4,4
3354,Terry Ellis,Physics,Term 3,2024,3,3,3,4,3,4,4,2,4,3
3355,Terry Ellis,Physics,Term 3,2024,5,5,4,5,4,3,4,4,5,2
3356,Terry Ellis,Physics,Term 3,2024,4,5,4,4,4,4,4,4,4,3
3357,Terry Ellis,Physics,Term 3,2024,3,4,4,5,3,3,5,4,4,4
3358,Terry Ellis,Physics,Term 3,2024,3,5,4,4,4,3,5,3,4,5
3359,Terry Ellis,Physics,Term 3,2024,4,4,4,5,3,4,4,4,3,4
3360,Terry Ellis,Physics,Term 3,2024,3,4,4,4,3,5,4,4,3,4
3361,Terry Ellis,Physics,Term 3,2024,4,4,4,3,4,4,5,5,4,5
3362,Terry Ellis,Physics,Term 3,2024,4,4,5,3,4,3,3,5,4,5
3363,Terry Ellis,Physics,Term 3,2024,5,4,4,5,4,2,5,5,4,4
3364,Terry Ellis,Physics,Term 3,2024,4,4,4,5,5,3,4,3,5,4
3365,Terry Ellis,Physics,Term 3,2024,4,5,3,4,3,4,4,2,4,3
3366,Terry Ellis,Physics,Term 3,2024,4,4,3,4,4,3,5,5,4,3
3367,Terry Ellis,Physics,Term 3,2024,3,4,4,3,4,4,4,4,3,4
3368,Terry Ellis,Physics,Term 3,2024,5,5,4,2,4,4,4,3,3,3
3369,Terry Ellis,Physics,Term 3,2024,4,4,3,5,5,2,4,5,4,3
3370,Terry Ellis,Physics,Term 3,2024,3,5,3,5,4,3,5,5,4,5
3371,Terry Ellis,Physics,Term 3,2024,5,4,4,3,4,3,5,3,4,4
3372,Terry Ellis,Physics,Term 3,2024,5,5,4,4,5,5,3,4,4,4
3373,Terry Ellis,Physics,Term 3,2024,4,3,4,3,4,4,3,3,5,3
3374,Terry Ellis,Physics,Term 3,2024,3,4,5,4,3,5,5,4,5,3
